timestamp,neuron
369,252
369,251
369,246
369,249
370,248
371,112
372,88
372,253
374,247
376,252
376,250
377,251
385,246
385,249
385,112
385,248
385,253
385,88
385,247
388,252
388,251
390,250
391,246
392,249
393,253
393,112
394,88
394,248
409,247
409,251
409,252
409,246
409,253
409,249
409,112
409,88
409,250
409,248
409,247
411,251
413,253
413,246
413,252
414,249
415,88
415,112
418,248
429,250
429,247
429,251
429,253
429,246
429,249
429,88
429,252
429,112
431,248
432,247
433,253
433,250
434,251
435,246
436,88
437,249
437,112
438,252
449,248
449,253
449,247
449,251
449,246
449,88
449,250
449,249
449,112
451,252
453,253
455,248
466,247
466,251
466,246
466,88
466,112
466,249
466,250
466,252
466,253
467,247
467,248
467,251
468,88
469,246
470,112
471,249
474,253
476,252
476,250
479,251
489,247
489,88
489,248
489,246
489,112
489,249
489,253
489,252
490,88
490,251
490,250
491,247
491,246
492,248
493,112
494,253
494,249
509,88
509,252
509,251
509,247
509,246
509,112
509,253
509,248
509,250
509,249
511,88
512,251
513,252
514,246
514,247
514,253
515,112
516,248
517,249
519,250
529,88
529,251
529,253
529,246
529,247
529,252
529,112
529,249
529,248
532,88
533,250
534,253
535,251
536,246
537,112
537,247
538,252
549,249
549,248
549,88
549,253
549,251
549,250
549,246
549,112
549,247
551,252
551,249
553,248
554,88
554,253
558,251
558,246
569,112
569,247
569,250
569,249
569,252
569,88
569,253
569,248
569,251
570,246
570,112
572,247
574,249
575,253
575,88
576,252
576,250
577,248
589,251
589,246
589,112
589,247
589,253
589,249
589,88
589,252
589,248
590,250
591,251
592,246
593,112
595,253
596,247
596,249
596,88
609,252
609,248
609,251
609,246
609,112
609,250
609,253
609,88
609,247
609,249
613,252
614,248
614,251
614,246
615,112
615,253
618,88
618,250
629,249
629,247
629,253
629,251
629,252
629,246
629,112
629,248
629,88
630,249
631,247
633,250
635,253
636,251
637,246
637,112
638,252
638,248
649,88
649,249
649,247
649,253
649,250
649,251
649,246
649,112
650,88
650,248
650,252
653,249
654,247
655,253
669,251
669,112
669,246
669,88
669,250
669,248
669,252
669,249
669,253
669,247
670,112
670,251
670,246
671,88
675,248
675,250
675,252
676,253
676,249
678,247
689,112
689,251
689,246
689,88
689,253
689,248
689,249
689,252
689,247
690,250
692,112
693,88
693,251
693,246
696,253
699,249
709,248
709,252
709,247
709,88
709,112
709,250
709,246
709,251
709,253
710,249
711,248
713,247
713,252
714,88
714,112
715,246
715,251
716,253
718,250
729,249
729,248
729,247
729,88
729,252
729,112
729,253
729,246
729,251
732,250
733,249
735,88
736,248
736,247
736,253
737,112
737,246
738,252
738,251
749,249
749,88
749,253
749,250
749,247
749,112
749,248
749,246
749,251
750,252
755,249
756,253
757,88
769,112
769,247
769,246
769,248
769,251
769,250
769,252
769,253
769,249
769,88
770,112
771,246
771,247
771,251
772,248
775,250
775,252
776,253
778,88
778,249
789,112
789,246
789,251
789,247
789,248
789,253
789,252
789,88
789,250
789,249
792,112
793,246
794,251
794,247
796,248
797,253
799,88
800,252
801,249
803,112
803,250
805,246
805,251
806,247
807,253
809,248
810,88
812,249
813,252
814,112
816,246
816,251
817,253
818,250
818,247
821,88
821,248
824,249
825,252
825,112
827,246
827,253
828,251
830,247
831,88
832,250
833,248
835,249
836,112
837,253
838,252
838,246
839,251
841,247
842,88
846,248
846,250
846,249
847,253
848,112
849,246
850,252
850,251
853,88
853,247
857,253
858,248
858,249
859,112
861,246
861,250
862,251
862,252
863,88
865,247
867,253
869,249
870,112
870,248
872,246
873,251
874,88
875,250
875,252
876,247
877,253
881,249
881,112
882,248
883,246
884,251
885,88
887,252
888,253
888,247
889,250
892,112
892,249
894,246
894,248
895,88
896,251
898,253
900,247
900,252
903,112
903,249
903,250
905,246
906,88
906,248
907,251
908,253
912,247
913,252
914,112
915,249
917,88
917,246
918,250
918,253
918,251
919,248
923,247
925,252
925,112
926,249
927,88
928,246
928,253
929,251
931,248
932,250
935,247
936,112
937,249
937,252
938,88
938,253
939,246
940,251
943,248
946,250
947,247
947,112
948,253
949,88
949,249
950,252
950,246
952,251
955,248
958,247
959,112
959,253
959,88
960,249
960,250
961,246
962,252
963,251
968,248
969,253
969,112
970,247
970,88
971,249
973,246
974,251
975,250
975,252
979,253
980,248
981,112
981,88
982,247
983,249
984,246
986,251
987,252
989,253
989,250
991,88
992,112
992,248
993,247
994,249
995,246
997,251
999,253
1000,252
1002,88
1003,112
1003,250
1004,248
1005,247
1006,249
1006,246
1008,251
1009,253
